position	value	codepoint	char
882	83993	U+298C5	𩣅
883	44668	U+3037	〷
884	110058	U+1D86E	𝡮
885	132586	U+2C8AD	𬢭
886	116105	U+23038	𣀸
887	96444	U+1113D	𑄽
888	122407	U+2758E	𧖎
889	65991	U+22875	𢡵
890	112700	U+20CE1	𠳡
891	49066	U+1D65E	𝙞
892	28102	U+B2D2	닒
893	125	U+05D5	ו
894	87815	U+2BE67	𫹧
895	54825	U+4595	䖕
896	78448	U+2793C	𧤼
897	93941	U+1009B	𐂛
898	106816	U+182B5	𘊵
899	101561	U+16A7E	𖩾
900	15895	U+8775	蝵
901	40962	U+A50B	ꔋ
902	15117	U+7BBE	箾
903	75498	U+2680F	𦠏
904	76386	U+26D6E	𦵮
905	41425	U+1440	ᑀ
906	33508	U+C922	줢
907	93066	U+1B10	ᬐ
908	94124	U+10309	𐌉
909	79702	U+27FFE	𧿾
910	130011	U+2BC4D	𫱍
911	51243	U+35DF	㗟
912	39181	U+0F32	༲
913	138068	U+2E48D	𮒍
914	59760	U+F9A6	簾
915	124528	U+2922B	𩈫
916	117598	U+23EF4	𣻴
917	25381	U+1E051	𞁑
918	66312	U+22A7B	𢩻
919	86440	U+2A634	𪘴
920	76092	U+26B76	𦭶
921	89968	U+2E5D6	𮗖
922	28693	U+B547	땇
923	97492	U+11A60	𑩠
924	103105	U+17436	𗐶
925	89068	U+2D14A	𭅊
926	129882	U+2BBB3	𫮳
927	123207	U+2819D	𨆝
928	69416	U+240F0	𤃰
929	8135	U+7B25	笥
930	16559	U+9180	醀
931	19817	U+8C6E	豮
932	124829	U+297FE	𩟾
933	103167	U+17474	𗑴
934	102929	U+17386	𗎆
935	31151	U+BF56	뽖
936	61823	U+20C97	𠲗
937	103773	U+176D2	𗛒
938	59649	U+F937	路
939	25970	U+FF98	ﾘ
940	57373	U+5DDC	巜
941	111833	U+202A1	𠊡
942	88079	U+2C487	𬒇
943	100184	U+133B6	𓎶
944	43664	U+2780	➀
945	17567	U+55DE	嗞
946	113483	U+21430	𡐰
947	111975	U+203FB	𠏻
948	40878	U+A47B	ꑻ
949	5320	U+9642	陂
950	138095	U+2E4B0	𮒰
951	105872	U+17F05	𗼅
952	17479	U+9F25	鼥
953	59906	U+2001D	𠀝
954	88537	U+2CB55	𬭕
955	140254	U+2F8E2	梅
956	106684	U+18231	𘈱
957	111484	U+FAB8	視
958	43952	U+29A8	⦨
959	44858	U+32C2	㋂
960	31269	U+BFCC	뿌
961	5560	U+5EA0	庠
962	16215	U+8B82	讂
963	15006	U+7997	禗
964	115897	U+22DF4	𢷴
965	87771	U+2BC67	𫱧
966	146576	U+31C7E	𱱾
967	18787	U+5C23	尣
968	3825	U+722C	爬
969	103274	U+174DF	𗓟
970	145959	U+319FE	𱧾
971	112241	U+206DD	𠛝
972	73839	U+25DE4	𥷤
973	131118	U+2C16D	𬅭
974	122929	U+27E3A	𧸺
975	117196	U+23AD5	𣫕
976	66755	U+22E4E	𢹎
977	44228	U+2ABC	⪼
978	97478	U+11A3A	𑨺
979	109670	U+1B273	𛉳
980	81654	U+28C7A	𨱺
981	3014	U+4FDF	俟
982	31142	U+BF4D	뽍
983	115363	U+22959	𢥙
984	46962	U+1ED18	𞴘
985	32123	U+C351	썑
986	127159	U+2ACFE	𪳾
987	88031	U+2C3A4	𬎤
988	147524	U+32069	𲁩
989	138785	U+2E804	𮠄
990	38040	U+0A26	ਦ
991	113355	U+2130F	𡌏
992	85967	U+2A3E2	𪏢
993	41699	U+1552	ᕒ
994	6863	U+4F98	侘
995	74165	U+25FF2	𥿲
996	13620	U+625A	扚
997	69846	U+244CF	𤓏
998	73668	U+25CDA	𥳚
999	98850	U+1241B	𒐛
1000	60643	U+205C2	𠗂
