position	value	codepoint	char
886	108219	U+312B3	𱊳
887	17032	U+B7E0	럠
888	125187	U+13017	𓀗
889	147475	U+1EEAD	𞺭
890	57125	U+2E386	𮎆
891	70174	U+218AC	𡢬
892	80850	U+31267	𱉧
893	98823	U+6A0C	樌
894	74549	U+2AB84	𪮄
895	139111	U+1779A	𗞚
896	97276	U+24861	𤡡
897	138938	U+7DB3	綳
898	18683	U+B024	뀤
899	100206	U+2815B	𨅛
900	115902	U+28F55	𨽕
901	33112	U+2C3F	ⰿ
902	144199	U+9D5E	鵞
903	135038	U+1772E	𗜮
904	64612	U+311E8	𱇨
905	55798	U+2B2F6	𫋶
906	103539	U+528D	劍
907	134282	U+4A34	䨴
908	130653	U+269C2	𦧂
909	95983	U+2B692	𫚒
910	103842	U+27499	𧒙
911	31065	U+6BCC	毌
912	110785	U+429A	䊚
913	55042	U+2017F	𠅿
914	115301	U+283AF	𨎯
915	76865	U+2E994	𮦔
916	130731	U+FD2E	ﴮ
917	134203	U+2118E	𡆎
918	93855	U+9518	锘
919	36089	U+5498	咘
920	107355	U+A80A	ꠊ
921	28019	U+1875	ᡵ
922	112905	U+2B7F1	𫟱
923	93639	U+1F941	🥁
924	72595	U+D778	흸
925	120643	U+3074E	𰝎
926	26576	U+C7A5	장
927	88720	U+F983	旅
928	137073	U+3FB3	㾳
929	28707	U+2C7FC	𬟼
930	107209	U+2B608	𫘈
931	81806	U+1D33A	𝌺
932	3476	U+309B	゛
933	78283	U+420D	䈍
934	69162	U+2A994	𪦔
935	100333	U+A02F	ꀯ
936	69492	U+5038	倸
937	77977	U+1D466	𝑦
938	35991	U+2B77A	𫝺
939	129488	U+1458B	𔖋
940	94497	U+2A521	𪔡
941	23639	U+C38B	쎋
942	113932	U+4314	䌔
943	10008	U+B299	늙
944	61949	U+6C27	氧
945	37134	U+12127	𒄧
946	100182	U+236EF	𣛯
947	92334	U+2AEA0	𪺠
948	13393	U+6014	怔
949	143536	U+0D8E	ඎ
950	32596	U+8E14	踔
951	98229	U+307BB	𰞻
952	54732	U+21EF9	𡻹
953	31447	U+24DD0	𤷐
954	147553	U+1F38F	🎏
955	110950	U+87F3	蟳
956	40522	U+2F8E1	桒
957	22609	U+2D924	𭤤
958	23739	U+D6D4	훔
959	54558	U+C65F	왟
960	78746	U+2CFE7	𬿧
961	119039	U+2E7DC	𮟜
962	134974	U+2E48C	𮒌
963	89073	U+27017	𧀗
964	95905	U+31A35	𱨵
965	101853	U+1246E	𒑮
966	116280	U+95E0	闠
967	46920	U+2D62	ⵢ
968	80003	U+22C1C	𢰜
969	38963	U+ADBB	궻
970	51591	U+5D1E	崞
971	4290	U+A721	꜡
972	18708	U+B3BB	뎻
973	36303	U+C781	잁
974	67910	U+28F05	𨼅
975	57022	U+2E7F6	𮟶
976	209	U+1DA7A	𝩺
977	59084	U+31175	𱅵
978	118139	U+260B0	𦂰
979	144614	U+2701	✁
980	71828	U+2DD22	𭴢
981	32691	U+BF35	뼵
982	122940	U+2EB0F	𮬏
983	137012	U+18728	𘜨
984	82639	U+1E7EE	𞟮
985	115862	U+2688B	𦢋
986	109724	U+2B7D9	𫟙
987	121593	U+2CDE6	𬷦
988	142443	U+478A	䞊
989	60285	U+8895	袕
990	114412	U+118AA	𑢪
991	81046	U+27725	𧜥
992	8217	U+AC2C	갬
993	96705	U+27B16	𧬖
994	44999	U+23237	𣈷
995	60490	U+22767	𢝧
996	114057	U+84AC	蒬
997	111869	U+27044	𧁄
998	72587	U+D627	혧
999	148299	U+1F0AE	🂮
1000	95785	U+30525	𰔥
