position	value	codepoint	char
886	84710	U+29CAB	𩲫
887	685	U+014D	ō
888	146278	U+30781	𰞁
889	28634	U+B5B5	떵
890	105765	U+16B7F	𖭿
891	98929	U+1246A	𒑪
892	33008	U+C76B	읫
893	109438	U+17D58	𗵘
894	77865	U+27611	𧘑
895	13646	U+6794	枔
896	9811	U+7F1A	缚
897	56383	U+4C1F	䰟
898	79325	U+27DCA	𧷊
899	110107	U+17FF5	𗿵
900	43744	U+27DB	⟛
901	130186	U+2A8B1	𪢱
902	41368	U+1411	ᐑ
903	130076	U+2A829	𪠩
904	99151	U+12FA0	𒾠
905	106702	U+172A8	𗊨
906	107204	U+1749E	𗒞
907	90759	U+30B1F	𰬟
908	13638	U+6778	杸
909	18153	U+4A1D	䨝
910	9936	U+830D	茍
911	47547	U+1F5C7	🗇
912	96090	U+10F0C	𐼌
913	150959	U+31E18	𱸘
914	33949	U+CB39	쬹
915	100639	U+135A7	𓖧
916	121104	U+2393E	𣤾
917	55334	U+47B4	䞴
918	84898	U+29DC1	𩷁
919	65081	U+22303	𢌃
920	14278	U+71BC	熼
921	63365	U+21838	𡠸
922	83354	U+2957C	𩕼
923	21304	U+251E3	𥇣
924	122254	U+24439	𤐹
925	152229	U+32354	𲍔
926	125442	U+268F0	𦣰
927	63779	U+21B1A	𡬚
928	140926	U+2DF25	𭼥
929	146344	U+307CA	𰟊
930	44121	U+2A56	⩖
931	68374	U+239C1	𣧁
932	10907	U+9894	颔
933	45785	U+1CD78	𜵸
934	50197	U+1F559	🕙
935	142112	U+2E4C9	𮓉
936	77440	U+273C2	𧏂
937	78412	U+27910	𧤐
938	145446	U+303D0	𰏐
939	140131	U+2DB72	𭭲
940	54931	U+4609	䘉
941	4094	U+5C4D	屍
942	147150	U+30B8E	𰮎
943	23255	U+A7B7	ꞷ
944	90522	U+303C1	𰏁
945	132751	U+2B4BF	𫒿
946	137957	U+2D13D	𭄽
947	116349	U+20838	𠠸
948	64639	U+2207B	𢁻
949	1625	U+6EB6	溶
950	44062	U+2A1B	⨛
951	76453	U+26DF2	𦷲
952	3938	U+9EBB	麻
953	112711	U+18A29	𘨩
954	101289	U+13831	𓠱
955	91255	U+31104	𱄄
956	46228	U+1D00B	𝀋
957	882	U+30C1	チ
958	40060	U+A153	ꅓ
959	119977	U+22EA4	𢺤
960	148669	U+31495	𱒕
961	149866	U+319A4	𱦤
962	17297	U+5333	匳
963	121593	U+23EF4	𣻴
964	143133	U+2E9AE	𮦮
965	75500	U+26811	𦠑
966	150307	U+31B66	𱭦
967	32554	U+C57C	야
968	60042	U+20134	𠄴
969	140629	U+2DDC5	𭷅
970	45898	U+1CDE9	𜷩
971	145316	U+30340	𰍀
972	140233	U+2DBEC	𭯬
973	74428	U+261D1	𦇑
974	123439	U+252F4	𥋴
975	55861	U+49F3	䧳
976	140234	U+2DBED	𭯭
977	151416	U+31FFB	𱿻
978	48722	U+1D4FA	𝓺
979	87643	U+2B985	𫦅
980	127321	U+2831B	𨌛
981	72477	U+254AA	𥒪
982	6424	U+9291	銑
983	102769	U+13DF9	𓷹
984	136482	U+2C81A	𬠚
985	103619	U+1414B	𔅋
986	127171	U+2813D	𨄽
987	120523	U+2341B	𣐛
988	93319	U+2C10	Ⱀ
989	105192	U+16906	𖤆
990	47385	U+1F1E9	🇩
991	119245	U+22863	𢡣
992	32447	U+C50A	씊
993	136428	U+2C7C9	𬟉
994	77317	U+27317	𧌗
995	45987	U+1CE42	𜹂
996	65202	U+223A4	𢎤
997	124352	U+25C4E	𥱎
998	146021	U+3065E	𰙞
999	100276	U+13412	𓐒
1000	103404	U+14074	𔁴
